Nome,Tipologia,Denominazione,Descrizione,Valore minimo,Valore massimo,Materia prima,Regione,Province,Città
"Vino 'Verona o Provincia di Verona o Veronese' Rosso, varietà due vitigni a bacca nera tra: Cabernet franc, Cabernet Sauvignon, Corvina, Merlot, Pinot nero (anche vinificato in bianco), Corvinone, Gosen, Sennen, Syrah, Oseleta, Carmenere, Rebo, Rossignola, Petit Verdot, Teroldego'",vino 'Rosso',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Corvina', Vitigno 'Merlot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Oseleta', Vitigno 'Carmenere', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Petit Verdot', Vitigno 'Teroldego': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Cabernet Franc', Vitigno 'Cabernet Sauvignon', Vitigno 'Carmenere', Vitigno 'CarmèNere', Vitigno 'Corvina', Vitigno 'Corvinone', Vitigno 'Gosen', Vitigno 'Merlot', Vitigno 'Oseleta', Vitigno 'Petit Verdot', Vitigno 'Pinot Nero (Anche Vinificato In Bianco)', Vitigno 'Rebo', Vitigno 'Rossignola', Vitigno 'Sennen', Vitigno 'Syrah', Vitigno 'Teroldego'",Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Bianco, varietà due vitigni a bacca bianca tra: Chardonnay, Garganega, Pinot bianco, Pinot grigio, Riesling, Sauvignon, Tai, Trebbiano, Goldtraminer'",vino 'Bianco',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Di Soave', Vitigno 'Goldtraminer': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Goldtraminer', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Veneto,Provincia di Verona,
"Vino 'Verona o Provincia di Verona o Veronese' Bianco Frizzante, varietà due vitigni a bacca bianca tra: Chardonnay, Garganega, Pinot bianco, Pinot grigio, Riesling, Sauvignon, Tai, Trebbiano, Goldtraminer'",vino 'Bianco Frizzante',IGT vino 'Verona o Provincia di Verona o Veronese',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Toscano', Vitigno 'Trebbiano Di Soave', Vitigno 'Goldtraminer': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay', Vitigno 'Garganega', Vitigno 'Goldtraminer', Vitigno 'Pinot Bianco', Vitigno 'Pinot Grigio', Vitigno 'Riesling', Vitigno 'Sauvignon', Vitigno 'Tocai Friulano', Vitigno 'Trebbiano Di Soave', Vitigno 'Trebbiano Toscano'",Veneto,Provincia di Verona,
Vino 'Vesuvio' Bianco,vino 'Bianco',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Bianco,vino 'Bianco',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Bianco Lacryma Christi,vino 'Bianco Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Bianco Lacryma Christi,vino 'Bianco Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Rosso,vino 'Rosso',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Rosso,vino 'Rosso',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Bianco Spumante Lacryma Christi,vino 'Bianco Spumante Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Bianco Spumante Lacryma Christi,vino 'Bianco Spumante Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Rosso Lacryma Christi,vino 'Rosso Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Rosso Lacryma Christi,vino 'Rosso Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Rosato Lacryma Christi,vino 'Rosato Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Rosato Lacryma Christi,vino 'Rosato Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Bianco Liquoroso Lacryma Christi,vino 'Bianco Liquoroso Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Bianco Liquoroso Lacryma Christi,vino 'Bianco Liquoroso Lacryma Christi',DOC vino 'Vesuvio',"Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)': minimo (>=) 35%, Vitigno 'Falanghina', Vitigno 'Greco': massimo (<=) 20%, Vitigno 'Verdeca': massimo (<=) 45%",35%,"20%, 45%","Vitigno 'Coda Di Volpe (Localmente Detto Caprettone O Crapettone)', Vitigno 'Falanghina', Vitigno 'Greco', Vitigno 'Verdeca'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
Vino 'Vesuvio' Rosato,vino 'Rosato',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Campania,"Provincia di Naples, Provincia di Agrigento","Boscoreale, Boscotrecase, Cercola, Ercolano, Pollena Trocchia, San Giuseppe Vesuviano, Somma Vesuviana, Terzigno, Torre Annunziata, Torre del Greco"
Vino 'Vesuvio' Rosato,vino 'Rosato',DOC vino 'Vesuvio',"Vitigno 'Aglianico': massimo (<=) 20%, Vitigno 'Piedirosso (Localmente Detto Palombina)': minimo (>=) 50%, Vitigno 'Sciascinoso (Localmente Detto Olivella)': massimo (<=) 30%",50%,"20%, 30%","Vitigno 'Aglianico', Vitigno 'Piedirosso (Localmente Detto Palombina)', Vitigno 'Sciascinoso (Localmente Detto Olivella)'",Valle d'Aosta,Provincia di Agrigento,"Portici, San Sebastiano al Vesuvio"
"Vino 'Vicenza' Bianco, varietà Chardonnay'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Chardonnay'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Chardonnay': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Chardonnay'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Garganego'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Garganega': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Garganego'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Garganega': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso, varietà Raboso'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Raboso Veronese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Raboso Veronese'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso, varietà Raboso'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Raboso Veronese': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Raboso Veronese'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Riesling'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Bianco, varietà Riesling'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Riesling Italico', Vitigno 'Riesling Renano': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Riesling Italico', Vitigno 'Riesling Renano'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso, varietà Merlot'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Merlot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso, varietà Merlot'",vino 'Rosso',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Merlot': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Merlot'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Rosso Riserva, varietà Pinot nero'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Pinot Nero'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
"Vino 'Vicenza' Rosso Riserva, varietà Pinot nero'",vino 'Rosso Riserva',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Nera': massimo (<=) 15%, Vitigno 'Pinot Nero': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Nera', Vitigno 'Pinot Nero'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
Vino 'Vicenza' Bianco,vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Garganega': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
Vino 'Vicenza' Bianco,vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 50%, Vitigno 'Garganega': minimo (>=) 50%",50%,50%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Garganega'",Veneto,"Provincia di Vicenza, Provincia di Agrigento","Altavilla Vicentina, Arzignano, Bassano del Grappa, Brendola, Castelgomberto, Costabissara, Creazzo, Gambugliano, Grumolo delle Abbadesse, Isola Vicentina, Lonigo, Lugo di Vicenza, Marostica, Montebello Vicentino, Montecchio Maggiore, Montecchio Precalcino, Monteviale, Nanto, Veneto, Quinto Vicentino, Sarego, Schio, Thiene, Vicenza, Piovene Rocchette"
"Vino 'Vicenza' Bianco, varietà Moscato'",vino 'Bianco',DOC vino 'Vicenza',"Vitigno 'Altre Varietà A Bacca Bianca': massimo (<=) 15%, Vitigno 'Moscato Bianco', Vitigno 'Moscato Giallo': minimo (>=) 85%",85%,15%,"Vitigno 'Altre Varietà A Bacca Bianca', Vitigno 'Moscato Bianco', Vitigno 'Moscato Giallo'",Valle d'Aosta,"Provincia di Vicenza, Provincia di Agrigento","Cartigliano, Agugliaro, Albettone, Alonte, Arcugnano, Asigliano Veneto, Breganze, Brogliano, Caltrano, Calvene, Campiglia dei Berici, Cassola, Castegnero, Chiampo, Chiuppano, Cogollo del Cengio, Dueville, Gambellara, Grancona, Longare, Malo, Veneto, Marano Vicentino, Mason Vicentino, Molvena, Monte di Malo, Montegalda, Montegaldella, Montorso Vicentino, Mossano, Mussolente, Nogarole Vicentino, Orgiano, Pianezze, Pojana Maggiore, Pove del Grappa, Rossano Veneto, San Germano dei Berici, San Vito di Leguzzano, Sandrigo, Santorso, Sarcedo, Schiavon, Sossano, Tezze sul Brenta, Torri di Quartesolo, Trissino, Villaga, Villaverla, Zovencedo"
